profile_id,username,profile_description,profile_summary,post_caption,post_summary,posted_at
"248230143","melodiebanfield","French lifestyle and travel influencer sharing her experiences in France and abroad. Her content focuses on art, culture, fashion, and food. She often collaborates with brands and promotes French art de vivre. Her posts feature beautiful imagery and a sophisticated aesthetic.","French influencer sharing art de vivre, culture, and travel experiences.","Her entire life led to the moment when she said, This is the life I want, and she never again wasted time on anything that wasn’t that.

Outfit by @ivanahelsinki_kr 
Photos by @elleurakova_film 

♥️

__

#oldmoneyaesthetic #parisianstyle #frenchstyle #effortlesschic #portrait_vision","The Instagram post showcases a Parisian-style outfit featuring a cream tweed jacket and knee-high boots by Ivana Helsinki. The photograph highlights a woman in Paris, sitting at a cafe and enjoying a cup of tea with black leather gloves. This classic ensemble targets a demographic interested in the ""old money aesthetic"" and timeless fashion.

The outfit embodies French style with its focus on elegance, simplicity, and high-quality materials. The look effectively captures the essence of Parisian chic, referencing classic fashion silhouettes. The aesthetic is reminiscent of luxury brands, appealing to a sophisticated consumer base.

The styling reflects current fashion trends, particularly the resurgence of classic elements. The use of pearls, gloves, and sunglasses adds to the overall sophisticated vibe. This post positions itself within the luxury and aspirational fashion market.

The visual quality is high, featuring professional photography with excellent lighting and composition. The color palette is neutral with a focus on creams, blacks, and subtle pops of red. The overall aesthetic is polished, creating a strong brand image.

The post's format is a curated photo series, emphasizing a lifestyle narrative. The hashtags, including #parisianstyle and #effortlesschic, are strategically used to increase discoverability. The content aims to promote a lifestyle through fashion.","2023-12-06 14:29:21"
"1745181543","ming._.ee","ming._.ee is a South Korean female influencer whose content primarily focuses on fashion, beauty, travel, and lifestyle. Her online persona is aesthetically driven, often featuring light and pastel color palettes in her fashion and travel posts. As an ambassador for @graceu_official, she frequently showcases their collections in sponsored contexts, including seasonal wear and special event outfits. Her posts also include promotions for beauty products from brands like Dior and 2an_official. Travel content features destinations such as Samcheok, South Korea, and Kyoto, Japan, highlighting picturesque locations. Food and dining experiences complement her lifestyle content. The visual quality of her posts is generally high, with well-composed, professional-looking images, especially in sponsored content and modeling-style headshots. Her biography confirms her ambassador role and provides a professional contact email, signaling her focus on brand collaborations. Based on visual cues, she appears to be a young adult, and her primary language is Korean.","South Korean influencer showcasing feminine fashion, beauty products, and picturesque travel experiences through aesthetically pleasing lifestyle content and brand collaborations.","너무너무 예쁜 #이바나헬싱키 화이트 셋업 🤍
@ivanahelsinki_kr 
핏도 예쁘지만 구김 안가는 소재라 
가볍고 시원하게 입기 좋아요 ✨🤍","The Instagram post showcases a white two-piece set from Ivana Helsinki, featuring a sleeveless top and midi skirt. The images highlight the outfit's fit and wrinkle-resistant fabric, ideal for warm weather wear. The fashion post targets a young, style-conscious demographic interested in casual, elegant clothing. The simple, classic white ensemble aligns with current minimalist fashion trends, popular among women. The styling is clean and effortless, emphasizing the outfit's versatility for various occasions. The photographs' bright, natural lighting and outdoor settings enhance the outfit's appeal. The brand mentions and hashtags boost visibility and engagement with the target audience.","2023-06-10 10:01:12"
"6653103653","eungelll","The creator is a fashion and lifestyle influencer based in South Korea, with a significant following of over 160,000 users. Her content primarily focuses on fashion, daily outfits, and personal style, often featuring casual and trendy pieces. She also shares insights into her personal life, including her routines, self-care practices, and reflections on topics like self-esteem and work-life balance. The creator engages with her audience through giveaways and personal anecdotes, fostering a relatable and authentic connection. Her posts often showcase her cat and her interest in beauty products and routines, including the use of gua sha tools.","South Korean fashion and lifestyle creator sharing daily outfits, self-care, and personal reflections with a strong community connection.","언니가 입어보라 한 #하객룩 입어보기

어제 내 쿠팡릴스 보더니 아침에 바로 두 벌 옷걸이에 걸어가꼬 갖다 준 @zisubuy  옛날부터 친언니있는 애들이 옷 잘입은거 국룰이잖아요? 이유가 ㄷㅏ 있음 ㅠ 
돈많은 언니최고❣️

1) @ivanahelsinki_kr - Marianne Crop SET_Black
302,600원 (29센치)

2) @flyingje - 스퀘어 슬림자켓 105,000원 + 하이웨스트 롱SL 63,000원

*더 궁금한 건 댓글로 물어봐주세요 !","The Instagram post showcases two guest outfits from Ivana Helsinki and Flying Je brands. The content features a fashion try-on, providing details of the clothing items. The post targets a Korean audience interested in guest look outfits.

The post aligns with current fashion trends, highlighting casual guest attire. The brands and styling choices reflect contemporary Korean fashion sensibilities. The brands mentioned are Ivana Helsinki and Flying Je.

The photo's composition is simple, with a model holding up the outfit and the background is plain. The visual style is clean, with a focus on the clothing. The post aims to promote specific brands and encourage engagement through comments.","2025-01-04 11:31:59"
"248230143","melodiebanfield","French lifestyle and travel influencer sharing her experiences in France and abroad. Her content focuses on art, culture, fashion, and food. She often collaborates with brands and promotes French art de vivre. Her posts feature beautiful imagery and a sophisticated aesthetic.","French influencer sharing art de vivre, culture, and travel experiences.","To me, elegance is all about simplicity. Clean lines, quality fabrics, the way a skirt drapes around your legs. This je-ne-sais-quoi that makes you feel confident and beautiful. 

Outfit from @ivanahelsinki_kr 
📸 @elleurakova_film 

🖤

__

#timeless #elegantstyle #frenchstyle #effortlesschic #portrait_vision #parisianstyle","The Instagram post showcases a black outfit from Ivana Helsinki, featuring a skirt and jacket, styled in Paris. The outfit, including accessories like sunglasses and heels, embodies a classic Parisian style aesthetic. The use of hashtags like #elegantstyle and #effortlesschic positions the content toward a fashion-conscious audience.

The tweed fabric and structured silhouette reflect timeless elegance, aligning with French fashion principles. The styling, emphasizing clean lines and quality, suggests a focus on refined aesthetics and minimalism. The post’s market positioning targets individuals interested in sophisticated, classic fashion.

The photography quality is professional, utilizing natural lighting and framing to highlight the outfit's details. The images present a cohesive narrative, with the model posing in various Parisian settings. The content format is a fashion editorial, with promotional elements through brand mentions and hashtags.","2023-12-03 17:04:06"
"1129958350","younaoii","This creator, identified by the username younaoii and full name '
































































































































































































































































































































































































































































































































































































































































































































































































































































































































































In this post, the creator showcases a variety of sponsored content, including a car perfume collaboration with Ohsc, a travelogue of Seoul, a fashion post featuring a STANDOIL bag, a visit to Fuglen cafe, a sponsored advertisement for Stone Henge jewelry, a resort collection from LEA, a daily look outfit, and a hair transformation at a salon. The creator also includes a travelogue of Jeju Island. The content spans across fashion, beauty, travel, and lifestyle, with a focus on Korean brands and locations. The creator","Fashion and lifestyle creator showcasing sponsored content, travel experiences, and beauty transformations.","너무 예뻐서 만족했던 #이바나헬싱키 원피스 셋업을 선물주셔서 셀프 촬영을 해보았어요! 이거 입고 들판이나 셀프 웨딩 촬영하셔도 너무 예쁠 것 같아요 🤍 부담되는 노출부위가 없어서 오히려 여행가서도 많이 입을 것 같고 뒷 리본이 진짜 포인트랍니다!! 검정이랑 고민했는데 헬싱키 이즈 뭔들 .. @ivanahelsinki_kr 🩶🖤","The Instagram post showcases a fashion set from the brand Ivana Helsinki, emphasizing a dress and coordinated outfit. The content features a couple modeling the clothing, suggesting a lifestyle or couple's fashion perspective. The post highlights the dress's design, suitable for various occasions, including self-weddings or travel.

The styling includes a white dress and a black cardigan-pants combo, creating a monochrome aesthetic. The post's aesthetic is simple and clean with a focus on the couple's poses and expressions. The brand Ivana Helsinki is the central focus, with the post functioning as a product feature.

The black-and-white photography style enhances the timelessness of the outfits. The images are well-composed with balanced lighting. The post's tone is playful and romantic, targeting a demographic interested in couple fashion.","2023-05-21 06:09:36"
"3410219252","26i_woo","The creator is a fashion and lifestyle influencer based in Seoul, South Korea, with a focus on beauty and travel. They share sponsored reviews of beauty products, with an emphasis on achieving natural, dewy makeup looks and promoting skincare. Their content also features daily fashion outfits, cafe experiences, and travel snapshots, often with a feminine and soft aesthetic. The creator showcases a variety of fashion styles, from casual summer outfits to resort wear and elegant travel attire. They also promote exhibitions and events, providing recommendations for date spots and activities. The content is visually appealing, with high-quality photography and a consistent bright and airy aesthetic. The creator","A Seoul-based fashion and beauty influencer sharing daily outfits, makeup tutorials, and travel experiences.","⠀
상해 장위엔 여행 중 만난 귀여운 젤라또가게🍦
브런치 먹고 배 두드리며 나오는데 고양이가 있어서 안 들어갈수 없었다죠,,🫶🏻
이날 입은 미니원피스는 @ivanahelsinki_kr #gift 
⠀
가게 이름 정리해둘게요🤍
📍DAL CUORE
📍MULINO (웨이팅 있으니 평일 오전 추천!)
⠀
⠀
#상해맛집 #상해 #중국여행 #젤라또맛집 #상해여행 #上海旅行 #여행지추천 #룩북 #데이트코디 #원피스추천 #여행코디 #이바나헬싱키 #shanghai","1.  The Instagram post showcases a Shanghai travel diary featuring a black mini dress from Ivana Helsinki, mentioning gelato shops and brunch spots.
2.  The content highlights a casual, feminine style, perfect for travel and everyday wear, targeting a young, fashion-conscious demographic.
3.  The post includes various images of the featured dress, showcasing different poses and settings around Shanghai's Zhangyuan area.
4.  The outfit features a square neckline black mini dress, accessorized with patterned socks, and a small handbag, presenting a complete look.
5.  The featured black mini dress aligns with current fashion trends, emphasizing simple silhouettes and versatile pieces for the modern wardrobe.
6.  The styling, with its focus on a simple dress paired with unique accessories, reflects a popular approach to creating stylish, effortless looks.
7.  The post's market positioning targets a niche of fashion-forward travelers seeking recommendations for both fashion and dining.
8.  The overall aesthetic is clean and bright, with a focus on natural light and a soft color palette, enhancing the visual appeal.
9.  The content is formatted as a lookbook, complemented by location tags and relevant hashtags, encouraging user engagement and discovery.
10. The post incorporates a ""gift"" disclosure, indicating a collaboration with the Ivana Helsinki brand, and promoting the dress.","2025-04-17 08:37:42"
"5627228584","wjdsbom","This creator is a fashion-focused individual who shares daily looks and outfit coordination tips, often featuring casual, summery aesthetics. They also share personal life moments, such as celebrating a wedding anniversary. Their content is visually appealing, with good photography quality and natural lighting, often showcasing feminine and delicate styles. The creator engages with fashion trends, including polka dots and vintage-inspired looks, and has collaborated with brands like Duvetica. They are based in an unspecified location and post in an unspecified language, but their content suggests a young female demographic interested in fashion and lifestyle.","A fashion-forward creator sharing daily outfits, styling tips, and personal life moments with a focus on feminine and casual aesthetics.","가을 지금 밀당하는건지 😑🍂🍁
날씨가 쌀쌀했다 더웠다 아주그냥 난리자나

+ 어제 많이 물어보신 착장정보 공유할게요 🤍!! 

가디건 @_nuciferaa_ 
가방 @koimooi.official 
치마 @ivanahelsinki_kr 
목걸이 @monetment_ 
구두 @conocidojeen","The Instagram post showcases a soft, feminine autumn outfit, featuring a cream-colored cardigan, white skirt, and accessories. The outfit includes pieces from brands like _nuciferaa_, koimooi.official, and ivanahelsinki_kr, with jewelry from monetment_ and shoes from conocidojeen. The styling emphasizes a coordinated, monochromatic palette with a focus on textures and delicate details.

The fashion choices align with current trends, featuring a cardigan, midi skirt, and pearl necklace, demonstrating a classic yet contemporary style. The outfit's versatility suggests it's suitable for various occasions, targeting a demographic interested in elegant and casual looks. The overall aesthetic reflects a polished, refined style popular in Korean fashion.

The photography presents a bright, airy atmosphere with natural light, enhancing the outfit's appeal and showcasing the details. The model's poses and expressions convey a relaxed and approachable vibe, contributing to the post's overall aesthetic. The visual presentation is consistent with the influencer's personal brand, emphasizing a soft and feminine fashion style.","2023-09-19 01:39:03"
"623930292","yjoo_oh","This creator, based in South Korea, shares lifestyle content, with a focus on fashion, beauty, and cultural experiences. They frequently post about theater performances, art exhibitions, and personal celebrations. The creator also shares content related to their pet dog, Lua. They occasionally feature sponsored content, including fashion brands like ROMANCHIC and beauty products like Tree Hut Shea Sugar Scrub. The creator's content is visually appealing, often featuring high-quality photography and a bright, natural aesthetic. They engage with their audience by sharing personal moments and promoting events.","A South Korean lifestyle creator sharing fashion, beauty, pets, and cultural experiences.","#광고
코트의 계절🤍( ´͈ ᵕ `͈ )◞♡
캐시미어 소재라 가벼운데 따듯해서 손이 많이 갈 거 같아요☺️

@ivanahelsinki_kr 
#이바나헬싱키 #코트 #실크캐시미어코트","The Instagram post features a woman modeling a light-colored, belted coat from Ivana Helsinki, showcasing its versatility in both indoor cafe and outdoor street settings. The visual composition highlights the coat's soft, luxurious silk-cashmere material and its flattering silhouette, emphasizing its lightweight warmth for the autumn season. As a sponsored advertisement, the post clearly promotes the Ivana Helsinki brand and its coat, using relatable lifestyle imagery to appeal to fashion enthusiasts interested in quality outerwear. The content effectively communicates the product's key features, such as comfort and style, positioning it as a desirable winter wardrobe staple for a discerning consumer. This campaign leverages influencer marketing to showcase a premium fashion item, targeting consumers seeking elegant and practical seasonal clothing.","2025-10-29 09:14:30"
"67017489050","morieeeun","This is a fashion-focused creator who shares style recommendations and promotes various clothing brands, particularly for seasonal looks like summer vacation and rainy seasons. The creator also highlights unique online shopping malls. The content is visually appealing, with a clean and modern aesthetic, often featuring a model to showcase outfits. The creator targets fashion enthusiasts and young adults interested in discovering new styles and brands. The primary language is Korean, and the primary country is not specified.","A fashion content creator showcasing seasonal styles and brand recommendations for young adults.","결혼식 시즌 필수! 하객룩 맛집 BEST 5

💐하객룩 쇼핑몰 & 브랜드 List

1. 베니토
@benito__official 

2. 룩캐스트
@lookast 

3. 가내스라
@ganaesra 

4. 딘트
@dintofficial 

5. 이바나헬싱키
@ivanahelsinki_kr","This Instagram post promotes ""wedding guest outfits"" from various Korean brands. The image features a matching brown blazer and skirt set, paired with a black handbag. The caption lists five shopping mall and brand recommendations: Benito, Lookast, Ganaesra, Dint, and Ivanahelsinki.

The post capitalizes on the wedding season, a key trend in Korean fashion. The outfit showcases a muted color palette, reflecting current minimalist aesthetics. The featured brands target the style-conscious consumer seeking curated looks.

The styling suggests a balance between sophistication and comfort, a common goal for wedding guest attire. The overall aesthetic aligns with the contemporary ""effortless chic"" trend. The photography has a soft, natural aesthetic, which complements the outfit.

The content is clearly promotional, designed to drive sales for the listed brands. The casual pose and close-up framing focus attention on the outfit details. This approach aims to increase engagement and drive traffic to the brand's online stores.","2024-09-28 10:01:18"
"1375652441","pure_hwang","This Korean creator, known as pure_hwang, focuses on beauty and fashion content. Based in South Korea and communicating primarily in Korean, she shares makeup tutorials, such as nose contouring and achieving a 'peach' look, and showcases daily outfits with an emphasis on casual, stylish, and youthful aesthetics. Her posts often feature product reviews, including sponsored content for brands like Bbia and Givenchy Beauty. She also attends and posts about fashion-related events, such as one for Peaceminusone. The creator's biography links to a writer profile and an official page for 'ourut', which also appears in her external URLs as a 'Pick Store', suggesting a commercial or curated product aspect to her online presence. Her content consistently maintains a polished and professional visual quality, appealing to an audience interested in Korean beauty trends and personal style. The external URLs link to her 'Pick Store' and a YouTube makeup tutorial, both deemed safe.","Korean beauty and fashion creator sharing makeup tutorials, style inspiration, and product showcases from South Korea.","고2 때 내 짝꿍 꽃길 배웅한 날👰🏻‍♀️💐 내게 카메라를 맡겼는데 조작이 익숙치 않아서 뭘 담았는지 모르겠다.. 미안해... 친구들이랑 같이 뒷풀이 무려 8시간.. 너무 즐거웠고 행복했다🕺🏻🎤🥂","The Instagram post showcases a wedding celebration, featuring a friend's wedding and the joy of attending. The visual elements highlight the wedding venue's decor with floral arrangements, tablescapes, and the bride's dress. The content format includes multiple images and selfies, capturing different moments during the event.

The caption mentions the sender's role in taking photos at the wedding, expressing enjoyment of the celebration. This organic post targets an audience interested in weddings, friendship, and social events. The content aims to share personal experiences and celebrate a friend's significant life event.

From a relationship and family perspective, the post emphasizes the importance of friendship and support during life milestones. The wedding represents a significant life transition and the formation of a new family unit. The post aligns with the trend of sharing personal experiences and celebrating relationships on social media.","2025-08-26 13:20:25"
"1001668781","sserinpark","sserinpark is a Korean creator whose online persona centers around her experiences as a new mother, sharing her parenting journey and daily life. Her primary language is Korean, and she is based in Korea. Key content themes from her post summaries include parenting (newborn care, baby milestones like 100-day photoshoots, developmental reflexes), product promotions for beauty and skincare (e.g., Be Balance Snow line), baby care products (e.g., LiliBee premium baby line), and food items (e.g., Kimmi Ddeok rice cakes). She also shares personal moments such as her wedding anniversary, dining experiences at restaurants like Haidilao, and reflections on motherhood. A notable pattern is her use of carousel posts to showcase products or document experiences, often blending personal narratives with promotional content. She maintains a relatable tone and uses relevant hashtags to engage her audience. Her profile includes a contact email for collaborations and an external link to a Naver Smart Store named 'lalabody,' which sells products and was deemed safe. Her content is generally well-produced, with an aesthetic focus on neutral colors and clear imagery, particularly for product showcases.","Korean creator sharing parenting experiences, lifestyle moments, and promoting beauty, baby, and food products, with a link to an e-commerce store.","광안리왔으면 광안대교 앞에서 사진 한장은 찍어야되지 않겠냐며 울 공주님들께서 찍어쥬심❤️ 

 이 원피스 입고 서면 롯백 돌아다니다가 어디서 샀냐며 붙잡고 여쭤보신분들도 계셨는데 🤤 .. @ivanahelsinki_kr 😍…요기꺼에요 

#부산여행 #광안리 #광안리맛집 #광안리카페 #원피스추천 #이바나헬싱키","The Instagram post showcases a floral maxi dress from Ivana Helsinki, featuring a woman posing at Gwangalli Beach in Busan. The images highlight the dress's design and fit, with the scenic backdrop of the Gwangalli Bridge. The post targets fashion-conscious individuals interested in travel and casual wear.

The floral print dress aligns with current trends, offering a feminine and versatile option. The brand mention, Ivana Helsinki, suggests a focus on accessible, everyday fashion. The outfit is suitable for a day out or casual events, appealing to a broad demographic.

The photography quality is good, with natural lighting and composition enhancing the dress's appeal. The model's poses are natural and engaging, amplifying the dress's visual presentation. The scenic location and the inclusion of local landmarks contribute to the post's overall appeal.

The post uses a casual and enthusiastic tone, inviting interaction and interest. The hashtags, including #원피스추천 (dress recommendation) and brand mention, increase visibility. The content format effectively combines style promotion with lifestyle content, making it relatable.","2021-08-01 08:10:14"
